Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
24-Jun-15,18403.9,18499.75,18304.95,18365.55,50177396,1766.86
25-Jun-15,18312.85,18539.15,18278.7,18492.9,83574982,2822.78
26-Jun-15,18461.6,18461.6,18199.25,18371.5,51902054,1740.31
29-Jun-15,17962.5,18291.75,17821.9,18241.25,56450814,1846.26
30-Jun-15,18204.85,18342.5,18086.8,18296.1,57085356,1978.5
01-Jul-15,18275.6,18629.15,18261.9,18581.6,58558613,2034.29
02-Jul-15,18605.1,18642.85,18513.3,18585.55,46594751,1838.3
03-Jul-15,18535.7,18756.65,18535.7,18729.65,37531821,1423.01
06-Jul-15,18488.35,18855.9,18417.35,18825.15,42769838,1692.4
07-Jul-15,18794.1,18980.65,18713.15,18798.5,46335758,1680.1
08-Jul-15,18579.65,18669.45,18402.85,18463.15,61686240,2520.84
09-Jul-15,18442.15,18584,18409.2,18508.7,40159309,1530.46
10-Jul-15,18584.95,18767.8,18534.55,18719.8,47365522,1655.66
13-Jul-15,18753.8,18929.2,18657.6,18893.55,44253570,1920.38
14-Jul-15,18913.75,18940.85,18734.4,18780.2,41870853,1554.23
15-Jul-15,18801.5,18894.9,18773.9,18816.25,39321890,1278.66
16-Jul-15,18870.5,19195.4,18867.5,19168.05,59754376,2629.76
17-Jul-15,19175.3,19229.05,19069.3,19094.7,37799797,1540.99
20-Jul-15,19126.1,19149.05,18852.7,19032.7,57348699,1474.65
21-Jul-15,19042.95,19101.5,18702.45,18723.4,40091629,1456.01
22-Jul-15,18683.3,19038.15,18613.6,18997,45250592,1661.48
23-Jul-15,18990.85,19091.45,18819.25,18865,41291991,1521.39
24-Jul-15,18832.45,18860.75,18613.55,18635.85,59850422,2291.52
27-Jul-15,18566.55,18566.55,18187.45,18213.05,48338057,1715.4
28-Jul-15,18250.65,18379.1,18174.2,18282.8,92774462,2575.39
29-Jul-15,18331.55,18383.65,18264.3,18323.4,54583692,1922.34
30-Jul-15,18383,18521.75,18367.2,18440.4,106468416,2892.59
31-Jul-15,18489.85,18828.85,18474.8,18729.85,117407559,3649.78
03-Aug-15,18782.65,19016.4,18782.65,18914.7,94100555,2911.08
04-Aug-15,18968.25,19067.35,18758.9,18972.6,104132738,3200.31
05-Aug-15,19047.3,19103.7,18868.65,18928.55,67018432,1960.65
06-Aug-15,18946.3,19100.55,18830.4,19029.35,59517717,1832.47
07-Aug-15,18992.8,19019.65,18849.15,18893.55,41653570,1299.91
10-Aug-15,18926.1,19071.35,18781.3,18875,43121213,1446.95
11-Aug-15,18918.55,18918.55,18555.5,18616.9,76413031,2272.9
12-Aug-15,18515.2,18515.2,18034.75,18059.75,68321743,2143.2
13-Aug-15,18211.5,18359.25,18080.5,18175.4,56495503,1878.94
14-Aug-15,18275.5,18766,18193.1,18723.6,68472344,2189.85
17-Aug-15,18763.05,18896.45,18580.65,18822.05,122687958,3249.4
18-Aug-15,18862.15,18874.1,18595.5,18780.85,81705775,2363.47
19-Aug-15,18753.45,18803.5,18636.1,18703.25,54367547,1719.95
20-Aug-15,18533.25,18711.35,18219.9,18283.1,76744606,2633.36
21-Aug-15,17978.25,18118.8,17842.1,18057.2,86612685,3061.52
24-Aug-15,17446.35,17446.35,16740.7,16811.8,138307572,4458.02
25-Aug-15,17084.15,17269.15,16670.55,17192.75,123179428,3659.72
26-Aug-15,17113.1,17172.2,16875.5,16917.65,83956178,2370.31
27-Aug-15,17175.65,17249.5,17061.85,17214.4,115472196,3573.28
28-Aug-15,17425.3,17569.8,17099.8,17211.95,76587431,2548.57
31-Aug-15,17137.25,17353.3,17028.9,17146.55,69185388,2015.18
01-Sep-15,16983.8,16983.8,16436.85,16530.3,82805160,2561.32
02-Sep-15,16703.95,16714.5,16218.65,16252.7,92263285,2721.1
03-Sep-15,16404.95,16607.4,16320.55,16555.4,67618554,2045.04
04-Sep-15,16444.2,16444.2,15933.15,16129.1,88284844,2544.32
07-Sep-15,16222.2,16273.35,15762.2,15790.1,70985097,2071.52
08-Sep-15,15888.5,16419,15819.55,16350.95,82216809,2722.37
09-Sep-15,16658.35,16781.55,16462.45,16631.5,86171475,2809
10-Sep-15,16351.75,16711.55,16192.25,16597.65,62602462,1936.25
11-Sep-15,16682.25,16781.15,16518.8,16612.6,62307225,1883.93
14-Sep-15,16596.5,16937.9,16525.15,16911.8,50037659,1632.82
15-Sep-15,16905.8,16919.45,16681.55,16739.55,62041195,2006.14
16-Sep-15,16885.2,17015.75,16780.15,16964.85,56132969,1918.47
18-Sep-15,17184.25,17602,17156.2,17409.15,101963107,3490.04
21-Sep-15,17186.05,17571.3,17178.85,17542.9,54440559,1755.03
22-Sep-15,17574.6,17652.35,16946.25,17031.15,66788167,2106
23-Sep-15,16783.8,17309.7,16759,17255.3,62555647,2058.16
24-Sep-15,17206.1,17283.1,17070.55,17196.65,57933912,2058.28
28-Sep-15,17286.25,17384.75,17073.95,17100.3,44270111,1610.18
29-Sep-15,16859.75,17461.35,16648.3,17281.2,121822683,4146.63
30-Sep-15,17404.75,17449.85,17100.2,17216.3,69972702,2451.94
01-Oct-15,17362.95,17390.6,17111.65,17150.2,47938874,1672.66
05-Oct-15,17373.55,17699.75,17362.7,17674.05,63887128,2219.7
06-Oct-15,17822.7,17827.15,17493.75,17605.35,54328513,1785.8
07-Oct-15,17577.5,17674.55,17500.35,17616.8,50519627,1781.59
08-Oct-15,17622.85,17622.85,17401.2,17474.3,50874056,1739.83
09-Oct-15,17640.4,17749.55,17498.45,17590.25,56206754,2061.15
12-Oct-15,17642.6,17759.8,17546.95,17583.15,51852861,1486.42
13-Oct-15,17530.55,17632.25,17473.7,17554.85,42876621,1378.63
14-Oct-15,17453,17598.1,17434.05,17543.25,36203784,1182.98
15-Oct-15,17604.45,17752.7,17582.85,17686.1,45583753,1558.44
16-Oct-15,17701.5,17947.75,17583.55,17912.85,47119014,1583.34
19-Oct-15,17911.65,17954.9,17817.95,17855.05,33082057,1094.46
20-Oct-15,17843.65,17940.4,17755.65,17830.25,43600373,1418.03
21-Oct-15,17814.55,17891.75,17565.35,17710.55,75991251,1585.71
23-Oct-15,17859.75,17980.5,17852.55,17934.05,52769531,1641.27
26-Oct-15,18027.1,18029.05,17798.65,17815.05,48475058,1510.58
27-Oct-15,17738.45,17855.35,17738.45,17806.3,44418165,1729.55
28-Oct-15,17589.35,17682.45,17281.4,17373.15,88770165,3350.25
29-Oct-15,17388.4,17400.2,17178.85,17212.2,83585173,3212.52
30-Oct-15,17249.9,17399.1,17170.35,17354.5,76279136,2769.24
02-Nov-15,17351.45,17372.25,17208.95,17340.6,48711521,1592.49
03-Nov-15,17436.5,17466.2,17265.05,17325.6,44370782,1520.72
04-Nov-15,17449,17449,17175.65,17221.05,41020104,1306
05-Nov-15,17166.45,17166.45,16957.35,16995.1,46706567,1516.61
06-Nov-15,17003,17143.6,16911.6,17086.5,120185655,2901.44
09-Nov-15,16667.9,17069,16587.25,17003,80562033,2519.91
10-Nov-15,16895.2,17047.3,16805.05,16836,60864871,1692.89
11-Nov-15,16944.7,17016.8,16935.9,16956,10972178,393.04
13-Nov-15,16829.3,16962.55,16741.8,16932.85,47160823,1655.74
